sis_habilitado,fecha_cobro,fecha_mora,numero_cuota,valor_cuota,valor_pagado_cuota,valor_tasa_administrativa,valor_impuesto,abono_capital,esta_pagado,esta_mora,id_historico_plan_contrato,dispositivo,rastreo,dispositivo_esta_pagado,rastreo_esta_pagado
A,2022-07-04,2022-07-14,5,107.00,107.00,31.76,3.81,71.43,S,N,16,0.00,0.00,N,N
A,2022-08-04,2022-08-14,6,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2022-09-04,2022-09-14,7,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2022-10-04,2022-10-14,8,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2022-11-04,2022-11-14,9,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2022-12-04,2022-12-14,10,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-01-04,2023-01-14,11,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-02-04,2023-02-14,12,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-03-04,2023-03-14,13,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-04-04,2023-04-14,14,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-05-04,2023-05-14,15,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-06-04,2023-06-14,16,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-07-04,2023-07-14,17,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-08-04,2023-08-14,18,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-09-04,2023-09-14,19,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-10-04,2023-10-14,20,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-11-04,2023-11-14,21,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2023-12-04,2023-12-14,22,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-01-04,2024-01-14,23,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-02-04,2024-02-14,24,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-03-04,2024-03-14,25,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-04-04,2024-04-14,26,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-05-04,2024-05-14,27,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-06-04,2024-06-14,28,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-07-04,2024-07-14,29,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-08-04,2024-08-14,30,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-09-04,2024-09-14,31,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-10-04,2024-10-14,32,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-11-04,2024-11-14,33,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2024-12-04,2024-12-14,34,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-01-04,2025-01-14,35,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-02-04,2025-02-14,36,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-03-04,2025-03-14,37,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-04-04,2025-04-14,38,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-05-04,2025-05-14,39,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-06-04,2025-06-14,40,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-07-04,2025-07-14,41,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-08-04,2025-08-14,42,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-09-04,2025-09-14,43,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-10-04,2025-10-14,44,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-11-04,2025-11-14,45,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2025-12-04,2025-12-14,46,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-01-04,2026-01-14,47,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-02-04,2026-02-14,48,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-03-04,2026-03-14,49,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-04-04,2026-04-14,50,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-05-04,2026-05-14,51,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-06-04,2026-06-14,52,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-07-04,2026-07-14,53,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-08-04,2026-08-14,54,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-09-04,2026-09-14,55,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-10-04,2026-10-14,56,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-11-04,2026-11-14,57,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2026-12-04,2026-12-14,58,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-01-04,2027-01-14,59,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-02-04,2027-02-14,60,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-03-04,2027-03-14,61,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-04-04,2027-04-14,62,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-05-04,2027-05-14,63,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-06-04,2027-06-14,64,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-07-04,2027-07-14,65,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-08-04,2027-08-14,66,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-09-04,2027-09-14,67,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-10-04,2027-10-14,68,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-11-04,2027-11-14,69,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2027-12-04,2027-12-14,70,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-01-04,2028-01-14,71,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-02-04,2028-02-14,72,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-03-04,2028-03-14,73,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-04-04,2028-04-14,74,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-05-04,2028-05-14,75,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-06-04,2028-06-14,76,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-07-04,2028-07-14,77,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-08-04,2028-08-14,78,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-09-04,2028-09-14,79,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-10-04,2028-10-14,80,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-11-04,2028-11-14,81,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2028-12-04,2028-12-14,82,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2029-01-04,2029-01-14,83,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2029-02-04,2029-02-14,84,107.00,0.00,31.76,3.81,71.43,N,N,16,0.00,0.00,N,N
A,2022-04-13,2022-04-23,1,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-05-13,2022-05-23,2,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-06-13,2022-06-23,3,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-07-13,2022-07-23,4,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-08-13,2022-08-23,5,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-09-13,2022-09-23,6,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-10-13,2022-10-23,7,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-11-13,2022-11-23,8,199.00,199.00,28.87,3.46,166.67,S,N,17,0.00,0.00,N,N
A,2022-12-13,2022-12-23,9,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-01-13,2023-01-23,10,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-02-13,2023-02-23,11,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-03-13,2023-03-23,12,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-04-13,2023-04-23,13,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-05-13,2023-05-23,14,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-06-13,2023-06-23,15,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-07-13,2023-07-23,16,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-08-13,2023-08-23,17,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-09-13,2023-09-23,18,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-10-13,2023-10-23,19,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-11-13,2023-11-23,20,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2023-12-13,2023-12-23,21,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-01-13,2024-01-23,22,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-02-13,2024-02-23,23,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-03-13,2024-03-23,24,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-04-13,2024-04-23,25,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-05-13,2024-05-23,26,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-06-13,2024-06-23,27,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-07-13,2024-07-23,28,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-08-13,2024-08-23,29,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-09-13,2024-09-23,30,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-10-13,2024-10-23,31,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-11-13,2024-11-23,32,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2024-12-13,2024-12-23,33,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-01-13,2025-01-23,34,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-02-13,2025-02-23,35,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-03-13,2025-03-23,36,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-04-13,2025-04-23,37,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-05-13,2025-05-23,38,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-06-13,2025-06-23,39,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-07-13,2025-07-23,40,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-08-13,2025-08-23,41,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-09-13,2025-09-23,42,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-10-13,2025-10-23,43,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-11-13,2025-11-23,44,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2025-12-13,2025-12-23,45,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-01-13,2026-01-23,46,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-02-13,2026-02-23,47,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-03-13,2026-03-23,48,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-04-13,2026-04-23,49,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-05-13,2026-05-23,50,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-06-13,2026-06-23,51,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-07-13,2026-07-23,52,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-08-13,2026-08-23,53,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-09-13,2026-09-23,54,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-10-13,2026-10-23,55,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-11-13,2026-11-23,56,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2026-12-13,2026-12-23,57,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-01-13,2027-01-23,58,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-02-13,2027-02-23,59,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-03-13,2027-03-23,60,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-04-13,2027-04-23,61,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-05-13,2027-05-23,62,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-06-13,2027-06-23,63,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-07-13,2027-07-23,64,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-08-13,2027-08-23,65,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-09-13,2027-09-23,66,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-10-13,2027-10-23,67,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-11-13,2027-11-23,68,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2027-12-13,2027-12-23,69,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-01-13,2028-01-23,70,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-02-13,2028-02-23,71,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-03-13,2028-03-23,72,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-04-13,2028-04-23,73,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-05-13,2028-05-23,74,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-06-13,2028-06-23,75,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-07-13,2028-07-23,76,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-08-13,2028-08-23,77,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-09-13,2028-09-23,78,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-10-13,2028-10-23,79,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-11-13,2028-11-23,80,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2028-12-13,2028-12-23,81,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2029-01-13,2029-01-23,82,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2029-02-13,2029-02-23,83,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
A,2029-03-13,2029-03-23,84,199.00,0.00,28.87,3.46,166.67,N,N,17,0.00,0.00,N,N
